make,model,year_start,year_end,key_type,fcc_status,chip_status,battery_status,blank_status,freq_status
Honda,CR-V,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,CR-V,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,CR-V,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,CR-V,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,"CR-V Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"CR-V Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"CR-V Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"CR-V Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"CR-V Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"CR-V Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,CR-Z,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2016,2021,"Smart Key",OK,OK,OK,OK,OK
Honda,Civic,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2020,2020,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2021,2021,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2022,2024,"Smart Key",OK,OK,OK,OK,OK
Honda,Civic,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Civic,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,"Civic Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Civic Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Civic Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Civic Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Civic Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Civic Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Civic Transponder Key Blank",2021,2021,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,Clarity,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Clarity,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Clarity,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Clarity,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Clarity,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Crosstour,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Crosstour,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,"Fit Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Fit Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"Fit Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,HR-V,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2020,2020,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2021,2021,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2022,2022,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,HR-V,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,"HR-V Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"HR-V Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"HR-V Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"HR-V Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"HR-V Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,"HR-V Transponder Key Blank",2021,2021,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,Insight,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Insight,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Odyssey,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Passport,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Passport,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Passport,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Pilot,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,"Pilot Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Honda,Ridgeline,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Ridgeline,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Ridgeline,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Ridgeline,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Ridgeline,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,Ridgeline,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Honda,"Smart Remotes",2022,2022,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,Accent,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Accent,2016,2016,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Accent,2017,2017,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,"Accent Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Accent Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Accent Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Accent Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Accent Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Accent Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Accent Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,Azera,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2016,2016,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2017,2017,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2017,2020,"Smart Key",OK,OK,OK,OK,OK
Hyundai,Elantra,2018,2018,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2019,2019,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2020,2020,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Elantra,2021,2024,"Smart Key",OK,OK,OK,OK,OK
Hyundai,"Elantra GT Hatchback",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Elantra GT Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Elantra GT Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Elantra GT Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Elantra Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Elantra Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Elantra Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Genesis G70",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis G70",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis G70",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis G80",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis G80",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis G80",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis G80",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis Sedan",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Genesis Sedan",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Kona,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Kona,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Kona,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Kona,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Kona,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Kona,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Kona Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Kona Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Kona Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Kona Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Kona Smart Remote Fob Key",2019,2019,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Hyundai,Palisade,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Palisade,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Palisade,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Palisade,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Palisade,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Palisade,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Santa Fe Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Santa Fe Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Santa Fe Mechanical Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Santa Fe Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Santa Fe Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Smart Remotes",2015,2015,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,"Smart Remotes",2016,2016,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,"Smart Remotes",2017,2017,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,"Smart Remotes",2019,2019,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,"Smart Remotes",2021,2021,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,"Smart Remotes",2022,2022,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Hyundai,Sonata,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Sonata,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Sonata Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Sonata Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Sonata Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Tucson,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Tucson Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Tucson Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Tucson Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Tucson Mechanical Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Tucson Mechanical Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Tucson Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Tucson Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Tucson Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Tucson Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Tucson Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Tucson Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Veloster,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Veloster Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Veloster Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,"Veloster Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Hyundai,Venue,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,Venue,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Hyundai,"Venue Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q40,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q50,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q60,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q70,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q70,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q70,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q70,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,Q70,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX50,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX50,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX50,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX50,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX50,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX50,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX55,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX60,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX60,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX60,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX60,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX60,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX60,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX70,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX70,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX70,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,QX80,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Infiniti,"Smart Remotes",2022,2022,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Jaguar,E-Pace,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,E-Pace,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,E-Pace,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,E-Pace,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Pace,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Pace,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Pace,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Pace,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Type,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Type,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Type,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Type,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Type,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,F-Type,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,I-Pace,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,I-Pace,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,I-Pace,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,I-Pace,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,I-Pace,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,I-Pace,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,"Smart Remotes",2020,2020,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Jaguar,XE,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XE,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
